Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-3.3246259689331055,<s>	if	(	dataset	!=	null	&&	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-3.5301225185394287,<s>	if	(	dataset	==	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-3.5546646118164062,<s>	if	(	dataset	!=	null	&&	!	dataset	.	isEmpty	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-3.6382408142089844,<s>	if	(	!	dataset	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-3.703981637954712,<s>	if	(	dataset	!=	null	&&	!	dataset	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-3.7592897415161133,<s>	if	(	dataset	!=	null	&&	dataset	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-3.864128589630127,<s>	if	(	!	dataset	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-3.996333122253418,<s>	if	(	dataset	!=	null	&&	dataset	.	isValid	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.110238552093506,<s>	if	(	dataset	!=	null	&&	dataset	.	metaData	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.205526351928711,<s>	if	(	dataset	!=	null	&&	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.2541117668151855,<s>	if	(	dataset	!=	null	&&	!	dataset	.	isEmpty	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.265036106109619,<s>	if	(	dataset	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.271326065063477,<s>	if	(	dataset	!=	null	&&	dataset	.	if	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.29849100112915,<s>	if	(	dataset	!=	null	&&	dataset	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.40342903137207,<s>	if	(	dataset	!=	null	&&	!	dataset	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.411023139953613,<s>	if	(	dataset	==	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.435564994812012,<s>	if	(	dataset	!=	null	&&	!	dataset	.	isEmpty	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.44818639755249,<s>	if	(	dataset	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.535533905029297,<s>	if	(	dataset	!=	null	&&	dataset	.	isValid	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.584881782531738,<s>	if	(	dataset	!=	null	&&	!	dataset	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.616003036499023,<s>	if	(	dataset	!=	null	&&	dataset	.	isEmpty	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.6401896476745605,<s>	if	(	dataset	!=	null	&&	dataset	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.649439811706543,<s>	if	(	dataset	!=	null	&&	dataset	.	metaData	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.794886112213135,<s>	if	(	dataset	.	isEmpty	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.8105268478393555,<s>	if	(	dataset	!=	null	&&	dataset	.	if	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.877233505249023,<s>	if	(	dataset	!=	null	&&	dataset	.	isValid	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.902431488037109,<s>	if	(	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.932431221008301,<s>	if	(	dataset	==	null	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.955991268157959,<s>	if	(	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-4.9911394119262695,<s>	if	(	dataset	!=	null	&&	dataset	.	metaData	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.128617763519287,<s>	if	(	dataset	!=	null	&&	dataset	==	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.135012149810791,<s>	if	(	dataset	!=	null	&&	!	dataset	.	isEmpty	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.145936489105225,<s>	if	(	dataset	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.151384353637695,<s>	if	(	dataset	!=	null	&&	!	dataset	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.152226448059082,<s>	if	(	dataset	!=	null	&&	dataset	.	if	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.155203819274902,<s>	if	(	dataset	!=	null	&&	dataset	.	isEmpty	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.179391384124756,<s>	if	(	dataset	!=	null	&&	dataset	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.220686912536621,<s>	if	(	dataset	.	null	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.284328937530518,<s>	if	(	dataset	!=	null	&&	!	dataset	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.304288387298584,<s>	if	(	!	dataset	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.329087257385254,<s>	if	(	dataset	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.416434288024902,<s>	if	(	dataset	!=	null	&&	dataset	.	isValid	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.4384026527404785,<s>	if	(	dataset	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.496903419494629,<s>	if	(	dataset	!=	null	&&	dataset	.	isEmpty	(	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.530340194702148,<s>	if	(	dataset	!=	null	&&	dataset	.	metaData	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.53281307220459,<s>	if	(	dataset	!=	null	&&	!	(	dataset	instanceof	dataset	)	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.602931022644043,<s>	if	(	dataset	==	null	&&	dataset	!=	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.667818546295166,<s>	if	(	dataset	!=	null	&&	dataset	==	null	)	{	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.671152114868164,<s>	if	(	(	dataset	!=	null	)	&&	</s>
Chart_1,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_1_buggy/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797,1.0,-5.67578649520874,<s>	if	(	dataset	.	isEmpty	(	)	)	{	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-3.3246259689331055,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-3.5301225185394287,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-3.5546646118164062,<s>	this	(	time	,	Locale	.	getDefault	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-3.6382408142089844,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-3.703981637954712,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-3.7592897415161133,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-3.864128589630127,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-3.996333122253418,<s>	this	(	time	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.110238552093506,<s>	this	(	time	,	Locale	.	getDefault	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.205526351928711,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.2541117668151855,<s>	this	(	time	,	RegularTimePeriod	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.265036106109619,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.271326065063477,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.29849100112915,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.40342903137207,<s>	this	(	time	,	time	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.411023139953613,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.435564994812012,<s>	this	(	time	,	Locale	.	getDefault	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.44818639755249,<s>	this	(	time	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.535533905029297,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.584881782531738,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.616003036499023,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.6401896476745605,<s>	this	(	time	,	RegularTimePeriod	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.649439811706543,<s>	this	(	time	,	Locale	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.794886112213135,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.8105268478393555,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.877233505249023,<s>	this	(	time	,	RegularTimePeriod	,	Locale	.	getDefault	(	)	)	;	</s>
Chart_8,/home/robin/Documents/d4j-info/d4j/projects/chart/chart_8_buggy/source/org/jfree/data/time/Week.java,175,1.0,-4.902431488037109,<s>	this	(	time	,	RegularTimePeriod	.	DEFAULT_TIME_ZONE	(	)	)	;	</s>
